"OWNER","TABLE_NAME","COLUMN_ID","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","NULLABLE"
NEAC,DIM_DATA_OLD,1,SK_DATA,NUMBER,22,,N
NEAC,DIM_DATA_OLD,2,DATA_COMPLETA,DATE,7,,N
NEAC,DIM_DATA_OLD,3,DATA_TEXTO,VARCHAR2,100,,N
NEAC,DIM_DATA_OLD,4,DATA,VARCHAR2,100,,N
NEAC,DIM_DATA_OLD,5,DATA_TEXTO_YMD,VARCHAR2,100,,N
NEAC,DIM_DATA_OLD,6,ANO,NUMBER,22,,N
NEAC,DIM_DATA_OLD,7,DIA_ANO,NUMBER,22,,N
NEAC,DIM_DATA_OLD,8,TRIMESTRE,NUMBER,22,,N
NEAC,DIM_DATA_OLD,9,MES_NUM,NUMBER,22,,N
NEAC,DIM_DATA_OLD,10,MES_TEXTO,VARCHAR2,100,,N
NEAC,DIM_DATA_OLD,11,MES_TEXTO_ABREV,VARCHAR2,100,,N
NEAC,DIM_DATA_OLD,12,SEMANA_ANO,NUMBER,22,,N
NEAC,DIM_DATA_OLD,13,DIA_SEM_NUM,NUMBER,22,,N
NEAC,DIM_DATA_OLD,14,DIA_SEM_TEXTO,VARCHAR2,100,,N
NEAC,DIM_DATA_OLD,15,DIA_MES,NUMBER,22,,N
NEAC,DIM_DATA_OLD,16,FERIADO_FIXO,NUMBER,22,,N
NEAC,DIM_DATA_OLD,17,NOME_FERIADO,VARCHAR2,100,,Y
NEAC,DIM_DATA_OLD,18,FINAL_SEMANA,VARCHAR2,10,,Y
NEAC,DIM_DATA_OLD,19,FERIADO,VARCHAR2,10,,Y
NEAC,DIM_DATA_OLD,20,EVENTO,VARCHAR2,50,,Y
NEAC,DIM_DATA_OLD,21,DIA_SEM_ABREV,VARCHAR2,50,,Y
NEAC,DIM_MARCA_VEICULO,1,ID_MARCA_VEICULO,NUMBER,22,,N
NEAC,DIM_MARCA_VEICULO,2,DS_MARCA_VEICULO,NVARCHAR2,300,,Y
NEAC,DIM_MARCA_VEICULO,3,CD_MARCA_VEICULO,NUMBER,22,,Y
NEAC,DIM_MARCA_VEICULO,4,SN_ATIVO,CHAR,1,,Y
NEAC,DIM_SITUACAO_VEICULO,1,ID_SITUACAO_VEICULO,NUMBER,22,,N
NEAC,DIM_SITUACAO_VEICULO,2,DS_SITUACAO_VEICULO,NVARCHAR2,510,,Y
NEAC,DIM_SITUACAO_VEICULO,3,CD_SITUACAO_VEICULO,NUMBER,22,,Y
NEAC,DIM_SQL_SINESP,1,IDSQL,NUMBER,22,38,Y
NEAC,DIM_SQL_SINESP,2,GRUPO_01,NVARCHAR2,510,,Y
NEAC,DIM_SQL_SINESP,3,GRUPO_02,NVARCHAR2,510,,Y
NEAC,DIM_SQL_SINESP,4,GRUPO_03,NVARCHAR2,510,,Y
NEAC,DIM_SQL_SINESP,5,GRUPO_04,NVARCHAR2,510,,Y
NEAC,DIM_SQL_SINESP,6,GRUPO_05,NVARCHAR2,510,,Y
NEAC,DIM_SQL_SINESP,7,GRUPOS,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,1,ID_TEMPO,NUMBER,22,38,N
NEAC,DIM_TEMPO,2,DATA_HORA,DATE,7,,Y
NEAC,DIM_TEMPO,3,DATA_TEXTO,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,4,DIA_SEMANA_TEXTO,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,5,MES_TEXTO,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,6,DATA,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,7,DATA_TEXTO_YMD,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,8,SEMANA_YM,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,9,DIA_MES,NUMBER,22,38,Y
NEAC,DIM_TEMPO,10,DIA_SEMANA_NUM,NUMBER,22,38,Y
NEAC,DIM_TEMPO,11,DIA_ANO,NUMBER,22,38,Y
NEAC,DIM_TEMPO,12,ISO_WEEK_OF_YEAR,NUMBER,22,38,Y
NEAC,DIM_TEMPO,13,ISO_YEAR_OF_WEEK,NUMBER,22,38,Y
NEAC,DIM_TEMPO,14,MES_NUM,NUMBER,22,38,Y
NEAC,DIM_TEMPO,15,SEMANA_ANO,NUMBER,22,38,Y
NEAC,DIM_TEMPO,16,ANO,NUMBER,22,38,Y
NEAC,DIM_TEMPO,17,FINAL_SEMANA,CHAR,2,,Y
NEAC,DIM_TEMPO,18,NOME_FERIADO,VARCHAR2,255,,Y
NEAC,DIM_TEMPO,19,FERIADO,CHAR,2,,Y
NEAC,DIM_TEMPO,20,FERIADO_FIXO,CHAR,2,,Y
NEAC,DIM_TEMPO,21,FERIADO_MOVEL,CHAR,2,,Y
NEAC,DIM_TEMPO,22,TRIMESTRE,NUMBER,22,38,Y
NEAC,DIM_TEMPO,23,MES_TEXTO_ABREV,VARCHAR2,255,,Y
NEAC,DMRS_ADDITIONAL_CT_OBJECTS,1,TYPE_OVID,VARCHAR2,36,,N
NEAC,DMRS_ADDITIONAL_CT_OBJECTS,2,OBJECT_OVID,VARCHAR2,36,,N
NEAC,DMRS_ADDITIONAL_CT_OBJECTS,3,OBJECT_ID,VARCHAR2,36,,N
NEAC,DMRS_ADDITIONAL_CT_OBJECTS,4,OBJECT_TYPE,VARCHAR2,10,,Y
NEAC,DMRS_ADDITIONAL_CT_OBJECTS,5,MODEL_OVID,VARCHAR2,36,,N
NEAC,DMRS_ADDITIONAL_CT_OBJECTS,6,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,1,AGGREGATE_FUNCTION_ID,VARCHAR2,70,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,2,AGGREGATE_FUNCTION_NAME,VARCHAR2,256,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,3,AGGREGATE_FUNCTION_OVID,VARCHAR2,36,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,4,DIMENSION_ID,VARCHAR2,70,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,5,DIMENSION_NAME,VARCHAR2,256,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,6,DIMENSION_OVID,VARCHAR2,36,,N
NEAC,DMRS_AGGR_FUNC_DIMENSIONS,7,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,1,AGGREGATE_FUNCTION_ID,VARCHAR2,70,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,2,AGGREGATE_FUNCTION_NAME,VARCHAR2,256,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,3,AGGREGATE_FUNCTION_OVID,VARCHAR2,36,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,4,LEVEL_ID,VARCHAR2,70,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,5,LEVEL_NAME,VARCHAR2,256,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,6,LEVEL_OVID,VARCHAR2,36,,N
NEAC,DMRS_AGGR_FUNC_LEVELS,7,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_ATTRIBUTES,1,ATTRIBUTE_NAME,VARCHAR2,256,,N
NEAC,DMRS_ATTRIBUTES,2,OBJECT_ID,VARCHAR2,80,,N
NEAC,DMRS_ATTRIBUTES,3,OVID,VARCHAR2,36,,N
NEAC,DMRS_ATTRIBUTES,4,IMPORT_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,5,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRS_ATTRIBUTES,6,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRS_ATTRIBUTES,7,MANDATORY,CHAR,1,,N
NEAC,DMRS_ATTRIBUTES,8,DATATYPE_KIND,VARCHAR2,20,,N
NEAC,DMRS_ATTRIBUTES,9,VALUE_TYPE,VARCHAR2,10,,Y
NEAC,DMRS_ATTRIBUTES,10,FORMULA,VARCHAR2,4000,,Y
NEAC,DMRS_ATTRIBUTES,11,SCOPEENTITY_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,12,SCOPEENTITY_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,13,DOMAIN_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,14,DOMAIN_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,15,LOGICAL_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,16,LOGICAL_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,17,DISTINCT_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,18,DISTINCT_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,19,STRUCTURED_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,20,STRUCTURED_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,21,COLLECTION_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_ATTRIBUTES,22,COLLECTION_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,23,CHECK_CONSTRAINT_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,24,DEFAULT_VALUE,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,25,USE_DOMAIN_CONSTRAINT,CHAR,1,,Y
NEAC,DMRS_ATTRIBUTES,26,DOMAIN_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,27,LOGICAL_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,28,STRUCTURED_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,29,DISTINCT_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,30,COLLECTION_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,31,SYNONYMS,VARCHAR2,4000,,Y
NEAC,DMRS_ATTRIBUTES,32,PREFERRED_ABBREVIATION,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,33,RELATIONSHIP_ID,VARCHAR2,100,,Y
NEAC,DMRS_ATTRIBUTES,34,RELATIONSHIP_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,35,ENTITY_NAME,VARCHAR2,256,,N
NEAC,DMRS_ATTRIBUTES,36,PK_FLAG,VARCHAR2,1,,Y
NEAC,DMRS_ATTRIBUTES,37,FK_FLAG,VARCHAR2,1,,Y
NEAC,DMRS_ATTRIBUTES,38,RELATIONSHIP_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,39,SEQUENCE,NUMBER,22,,N
NEAC,DMRS_ATTRIBUTES,40,T_SIZE,VARCHAR2,20,,Y
NEAC,DMRS_ATTRIBUTES,41,T_PRECISION,NUMBER,22,,Y
NEAC,DMRS_ATTRIBUTES,42,CHAR_UNITS,CHAR,4,,Y
NEAC,DMRS_ATTRIBUTES,43,NATIVE_TYPE,VARCHAR2,60,,Y
NEAC,DMRS_ATTRIBUTES,44,T_SCALE,NUMBER,22,,Y
NEAC,DMRS_ATTRIBUTES,45,DATA_SOURCE,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,46,SCOPEENTITY_NAME,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,47,SENSITIVE_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_ATTRIBUTES,48,SENSITIVE_DATA_DESCR,VARCHAR2,256,,Y
NEAC,DMRS_ATTRIBUTES,49,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_AVT,1,DATAELEMENT_ID,VARCHAR2,70,,N
NEAC,DMRS_AVT,2,DATAELEMENT_OVID,VARCHAR2,36,,N
NEAC,DMRS_AVT,3,TYPE,VARCHAR2,10,,Y
NEAC,DMRS_AVT,4,SEQUENCE,NUMBER,22,,N
NEAC,DMRS_AVT,5,VALUE,VARCHAR2,256,,N
NEAC,DMRS_AVT,6,SHORT_DESCRIPTION,VARCHAR2,256,,Y
NEAC,DMRS_AVT,7,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRS_AVT,8,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRS_AVT,9,CONTAINER_NAME,VARCHAR2,256,,N
NEAC,DMRS_AVT,10,DATAELEMENT_NAME,VARCHAR2,256,,N
NEAC,DMRS_AVT,11,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_BUSINESS_INFO,1,DESIGN_ID,VARCHAR2,70,,N
NEAC,DMRS_BUSINESS_INFO,2,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_BUSINESS_INFO,3,DESIGN_NAME,VARCHAR2,256,,N
NEAC,DMRS_BUSINESS_INFO,4,BUSINESS_INFO_ID,VARCHAR2,70,,N
NEAC,DMRS_BUSINESS_INFO,5,BUSINESS_INFO_OVID,VARCHAR2,36,,N
NEAC,DMRS_BUSINESS_INFO,6,BUSINESS_INFO_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,1,CHANGE_REQUEST_ID,VARCHAR2,70,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,2,CHANGE_REQUEST_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,3,CHANGE_REQUEST_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,4,ELEMENT_ID,VARCHAR2,70,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,5,ELEMENT_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,6,ELEMENT_MODEL_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,7,ELEMENT_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,8,ELEMENT_TYPE,VARCHAR2,30,,Y
NEAC,DMRS_CHANGE_REQUEST_ELEMENTS,9,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHANGE_REQUESTS,1,DESIGN_ID,VARCHAR2,70,,N
NEAC,DMRS_CHANGE_REQUESTS,2,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHANGE_REQUESTS,3,DESIGN_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHANGE_REQUESTS,4,CHANGE_REQUEST_ID,VARCHAR2,70,,N
NEAC,DMRS_CHANGE_REQUESTS,5,CHANGE_REQUEST_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHANGE_REQUESTS,6,CHANGE_REQUEST_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHANGE_REQUESTS,7,REQUEST_STATUS,VARCHAR2,30,,Y
NEAC,DMRS_CHANGE_REQUESTS,8,REQUEST_DATE_STRING,VARCHAR2,30,,Y
NEAC,DMRS_CHANGE_REQUESTS,9,COMPLETION_DATE_STRING,VARCHAR2,30,,Y
NEAC,DMRS_CHANGE_REQUESTS,10,IS_COMPLETED,CHAR,1,,Y
NEAC,DMRS_CHANGE_REQUESTS,11,REASON,VARCHAR2,4000,,Y
NEAC,DMRS_CHECK_CONSTRAINTS,1,DATAELEMENT_ID,VARCHAR2,70,,N
NEAC,DMRS_CHECK_CONSTRAINTS,2,DATAELEMENT_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHECK_CONSTRAINTS,3,TYPE,VARCHAR2,10,,Y
NEAC,DMRS_CHECK_CONSTRAINTS,4,SEQUENCE,NUMBER,22,,N
NEAC,DMRS_CHECK_CONSTRAINTS,5,CONSTRAINT_NAME,VARCHAR2,256,,Y
NEAC,DMRS_CHECK_CONSTRAINTS,6,TEXT,VARCHAR2,4000,,N
NEAC,DMRS_CHECK_CONSTRAINTS,7,DATABASE_TYPE,VARCHAR2,60,,N
NEAC,DMRS_CHECK_CONSTRAINTS,8,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRS_CHECK_CONSTRAINTS,9,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRS_CHECK_CONSTRAINTS,10,CONTAINER_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHECK_CONSTRAINTS,11,DATAELEMENT_NAME,VARCHAR2,256,,N
NEAC,DMRS_CHECK_CONSTRAINTS,12,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_CLASSIFICATION_TYPES,1,TYPE_ID,VARCHAR2,70,,N
NEAC,DMRS_CLASSIFICATION_TYPES,2,TYPE_OVID,VARCHAR2,36,,N
NEAC,DMRS_CLASSIFICATION_TYPES,3,TYPE_NAME,VARCHAR2,256,,N
NEAC,DMRS_CLASSIFICATION_TYPES,4,DESIGN_ID,VARCHAR2,70,,N
NEAC,DMRS_CLASSIFICATION_TYPES,5,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_CLASSIFICATION_TYPES,6,DESIGN_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLLECTION_TYPES,1,DESIGN_ID,VARCHAR2,70,,N
NEAC,DMRS_COLLECTION_TYPES,2,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLLECTION_TYPES,3,DESIGN_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLLECTION_TYPES,4,MODEL_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLLECTION_TYPES,5,MODEL_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLLECTION_TYPES,6,COLLECTION_TYPE_ID,VARCHAR2,70,,N
NEAC,DMRS_COLLECTION_TYPES,7,COLLECTION_TYPE_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLLECTION_TYPES,8,COLLECTION_TYPE_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLLECTION_TYPES,9,C_TYPE,VARCHAR2,30,,Y
NEAC,DMRS_COLLECTION_TYPES,10,DATATYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLLECTION_TYPES,11,DATATYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLLECTION_TYPES,12,DATATYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLLECTION_TYPES,13,DT_TYPE,VARCHAR2,30,,Y
NEAC,DMRS_COLLECTION_TYPES,14,DT_REF,CHAR,1,,Y
NEAC,DMRS_COLLECTION_TYPES,15,MAX_ELEMENT,NUMBER,22,,Y
NEAC,DMRS_COLLECTION_TYPES,16,PREDEFINED,CHAR,1,,Y
NEAC,DMRS_COLLECTION_TYPES,17,CHAR_UNITS,CHAR,4,,Y
NEAC,DMRS_COLLECTION_TYPES,18,T_SIZE,VARCHAR2,20,,Y
NEAC,DMRS_COLLECTION_TYPES,19,T_PRECISION,NUMBER,22,,Y
NEAC,DMRS_COLLECTION_TYPES,20,T_SCALE,NUMBER,22,,Y
NEAC,DMRS_COLLECTION_TYPES,21,DATATYPE_KIND,VARCHAR2,20,,Y
NEAC,DMRS_COLLECTION_TYPES,22,DOMAIN_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMN_GROUPS,1,TABLE_ID,VARCHAR2,70,,N
NEAC,DMRS_COLUMN_GROUPS,2,TABLE_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMN_GROUPS,3,SEQUENCE,NUMBER,22,,N
NEAC,DMRS_COLUMN_GROUPS,4,COLUMNGROUP_ID,VARCHAR2,70,,N
NEAC,DMRS_COLUMN_GROUPS,5,COLUMNGROUP_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMN_GROUPS,6,COLUMNGROUP_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLUMN_GROUPS,7,COLUMNS,VARCHAR2,4000,,Y
NEAC,DMRS_COLUMN_GROUPS,8,NOTES,VARCHAR2,4000,,Y
NEAC,DMRS_COLUMN_GROUPS,9,TABLE_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLUMN_GROUPS,10,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMNS,1,COLUMN_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLUMNS,2,ABBREVIATION,VARCHAR2,30,,Y
NEAC,DMRS_COLUMNS,3,OBJECT_ID,VARCHAR2,70,,N
NEAC,DMRS_COLUMNS,4,OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMNS,5,IMPORT_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,6,CONTAINER_ID,VARCHAR2,70,,N
NEAC,DMRS_COLUMNS,7,CONTAINER_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMNS,8,MANDATORY,CHAR,1,,N
NEAC,DMRS_COLUMNS,9,DATATYPE_KIND,VARCHAR2,20,,N
NEAC,DMRS_COLUMNS,10,VALUE_TYPE,VARCHAR2,10,,Y
NEAC,DMRS_COLUMNS,11,COMPUTED,CHAR,1,,Y
NEAC,DMRS_COLUMNS,12,FORMULA,VARCHAR2,4000,,Y
NEAC,DMRS_COLUMNS,13,SCOPEENTITY_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,14,SCOPEENTITY_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,15,DOMAIN_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,16,DOMAIN_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,17,LOGICAL_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,18,LOGICAL_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,19,DISTINCT_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,20,DISTINCT_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,21,STRUCTURED_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,22,STRUCTURED_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,23,COLLECTION_TYPE_ID,VARCHAR2,70,,Y
NEAC,DMRS_COLUMNS,24,COLLECTION_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,25,CHECK_CONSTRAINT_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,26,DEFAULT_VALUE,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,27,USE_DOMAIN_CONSTRAINT,CHAR,1,,Y
NEAC,DMRS_COLUMNS,28,DOMAIN_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,29,LOGICAL_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,30,STRUCTURED_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,31,DISTINCT_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,32,COLLECTION_TYPE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,33,USES_DEFAULT,CHAR,1,,Y
NEAC,DMRS_COLUMNS,34,ENGINEER,CHAR,1,,N
NEAC,DMRS_COLUMNS,35,TABLE_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLUMNS,36,PK_FLAG,VARCHAR2,1,,Y
NEAC,DMRS_COLUMNS,37,FK_FLAG,VARCHAR2,1,,Y
NEAC,DMRS_COLUMNS,38,NATIVE_TYPE,VARCHAR2,60,,Y
NEAC,DMRS_COLUMNS,39,SEQUENCE,NUMBER,22,,N
NEAC,DMRS_COLUMNS,40,MODEL_ID,VARCHAR2,70,,N
NEAC,DMRS_COLUMNS,41,MODEL_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMNS,42,MODEL_NAME,VARCHAR2,256,,N
NEAC,DMRS_COLUMNS,43,T_SIZE,VARCHAR2,20,,Y
NEAC,DMRS_COLUMNS,44,T_PRECISION,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,45,T_SCALE,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,46,CHAR_UNITS,CHAR,4,,Y
NEAC,DMRS_COLUMNS,47,PERSONALLY_ID_INFORMATION,CHAR,1,,Y
NEAC,DMRS_COLUMNS,48,SENSITIVE_INFORMATION,CHAR,1,,Y
NEAC,DMRS_COLUMNS,49,SENSITIVE_TYPE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,50,SENSITIVE_DATA_DESCR,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,51,CONTAINS_PII,VARCHAR2,3,,Y
NEAC,DMRS_COLUMNS,52,MASK_TYPE,VARCHAR2,10,,Y
NEAC,DMRS_COLUMNS,53,MASK_TYMPLATE_OVID,VARCHAR2,36,,Y
NEAC,DMRS_COLUMNS,54,MASK_FOR_NONE_PRODUCTION,CHAR,12,,Y
NEAC,DMRS_COLUMNS,55,SCOPEENTITY_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,56,AUTO_INCREMENT_COLUMN,CHAR,1,,Y
NEAC,DMRS_COLUMNS,57,IDENTITY_COLUMN,CHAR,1,,Y
NEAC,DMRS_COLUMNS,58,AUTO_INCREMENT_GENERATE_ALWAYS,CHAR,1,,Y
NEAC,DMRS_COLUMNS,59,AUTO_INCREMENT_START_WITH,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,60,AUTO_INCREMENT_INCREMENT_BY,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,61,AUTO_INCREMENT_MIN_VALUE,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,62,AUTO_INCREMENT_MAX_VALUE,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,63,AUTO_INCREMENT_CYCLE,CHAR,1,,Y
NEAC,DMRS_COLUMNS,64,AUTO_INCREMENT_DISABLE_CACHE,CHAR,1,,Y
NEAC,DMRS_COLUMNS,65,AUTO_INCREMENT_CACHE,NUMBER,22,,Y
NEAC,DMRS_COLUMNS,66,AUTO_INCREMENT_ORDER,CHAR,1,,Y
NEAC,DMRS_COLUMNS,67,AUTO_INCREMENT_SEQUENCE_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,68,AUTO_INCREMENT_TRIGGER_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMNS,69,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMN_UI,1,LABEL,VARCHAR2,256,,Y
NEAC,DMRS_COLUMN_UI,2,FORMAT_MASK,VARCHAR2,50,,Y
NEAC,DMRS_COLUMN_UI,3,FORM_DISPLAY_WIDTH,NUMBER,22,4,Y
NEAC,DMRS_COLUMN_UI,4,FORM_MAXIMUM_WIDTH,NUMBER,22,4,Y
NEAC,DMRS_COLUMN_UI,5,DISPLAY_AS,VARCHAR2,30,,Y
NEAC,DMRS_COLUMN_UI,6,FORM_HEIGHT,NUMBER,22,4,Y
NEAC,DMRS_COLUMN_UI,7,DISPLAYED_ON_FORMS,CHAR,1,,Y
NEAC,DMRS_COLUMN_UI,8,DISPLAYED_ON_REPORTS,CHAR,1,,Y
NEAC,DMRS_COLUMN_UI,9,READ_ONLY,CHAR,1,,Y
NEAC,DMRS_COLUMN_UI,10,HELP_TEXT,VARCHAR2,4000,,Y
NEAC,DMRS_COLUMN_UI,11,OBJECT_ID,VARCHAR2,70,,N
NEAC,DMRS_COLUMN_UI,12,OBJECT_OVID,VARCHAR2,36,,N
NEAC,DMRS_COLUMN_UI,13,OBJECT_NAME,VARCHAR2,256,,Y
NEAC,DMRS_COLUMN_UI,14,DESIGN_OVID,VARCHAR2,36,,N
NEAC,DMRS_CONSTR_FK_COLUMNS,1,FK_ID,VARCHAR2,70,,N
NEAC,DMRS_CONSTR_FK_COLUMNS,2,FK_OVID,VARCHAR2,36,,N
